x,y,z,vx,vy,vz
-1.419651709807982e+00,-2.523303616641666e+00,7.435351133829099e-02,5.273222313329550e-01,-2.548799741722217e-01,-1.820855726103906e-02
-1.034253178865065e+00,-1.906915372998564e+00,5.974573858759442e-02,5.994007376839049e-01,-2.415115208077085e-01,-1.153655986057192e-02
-4.508318107927321e-04,-5.044145471023431e-02,-4.717957775512561e-02,1.134783003860467e-01,1.083379324551298e-01,2.233845311742545e-01
2.915414260584395e-01,-1.749316300727994e+00,-1.030531773098779e-01,6.588441219537174e-01,1.047774752848648e-01,1.260600000995188e-01
-1.735223098360714e+00,-1.158542483370838e+00,-4.998640302117659e-02,4.122002493465295e-01,-4.932363438989495e-01,3.473498939618055e-02
1.307296580288848e+00,-9.252963446543004e-01,2.658496622245043e-02,1.546396523706656e-01,6.217961331524818e-01,-3.448856921463256e-02
-5.381924218810744e-01,2.794544856267587e-01,-6.781652016906503e-02,1.742277752588173e-01,-4.088976950858811e-01,3.237641992178346e-01
-2.879340789870259e-01,-2.180925181631256e+00,1.154509123432599e-01,5.561579129300558e-01,-4.330332441300397e-02,-1.263185200134029e-01
3.502811163421269e-01,9.392843931947708e-01,-9.302942820556570e-02,-4.514845192004895e-01,-5.141850615931193e-02,1.835557440684905e-01
5.863090765131568e-01,6.915384610897328e-02,7.850925372751184e-02,-8.108195767015276e-02,5.563237181533430e-01,-2.946488121255340e-01
-7.469346907564716e-01,-9.993057397408318e-01,-1.034944431287477e-01,4.823334203600689e-01,-2.715742878345355e-01,1.382937656219193e-01
1.253113626268895e-02,-5.812839888163042e-01,4.844988160564469e-02,3.956703566871601e-01,1.430118538781218e-01,-2.644105510320423e-01
1.162037465197500e+00,1.511794303892480e+00,9.982658826783090e-02,-5.144994885151126e-01,3.926699062586551e-01,-7.574680659301794e-02
1.218388957007955e+00,2.310685454901971e-01,-1.148846056770372e-01,-5.630308620666270e-02,5.623763629615589e-01,1.500954126465838e-01
1.948467664407025e+00,-7.870443691320009e-01,-9.550823518671588e-02,1.616674372543641e-01,6.106850521036102e-01,3.705979176690304e-02
2.420824792377886e+00,1.891147782414711e+00,-4.655325473117154e-02,-4.071804009883362e-01,4.219149301810221e-01,6.600765910012718e-03
8.565446977468034e-01,2.103755502819414e+00,9.638014554222120e-02,-6.094160763764188e-01,1.987544188624609e-01,-2.318860017683469e-02
2.768214506441203e+00,-3.260450489498544e+00,1.165862938665963e-01,3.973077595744927e-01,3.678668425633230e-01,-3.034442714248952e-02
-1.272378512382433e+00,-9.733100110876461e-01,-4.983758088632157e-02,5.026213200251429e-01,-3.478497696773891e-01,-1.539552022864128e-02
3.787184036286080e-01,1.921508016579128e-01,6.543494944245049e-02,-2.462835807228018e-01,1.567308267816801e-01,-3.313853916964928e-01
-8.900978269926109e-02,1.320019601630418e+00,-7.449968039951675e-02,-5.778817908664007e-01,-1.157332092596259e-01,1.715885875153719e-01
-1.066704609071474e-01,1.570959203003145e-02,-4.540581673616741e-02,5.053000242494499e-02,-2.318535231902059e-02,2.745452756037685e-01
1.160354961302931e+00,-2.267024152316711e+00,-9.411994376450021e-02,7.135341940384473e-01,5.791702789403860e-01,1.060687580161670e-02
2.340383537165000e+00,2.406557753146520e+00,-1.220567655350487e-01,-4.323030545810619e-01,3.799089537809301e-01,9.915077155668982e-03
-1.529029086847934e+00,1.205526775495484e+00,1.169163413272650e-01,-3.048086324706718e-01,-5.380207028540954e-01,-8.181109365918597e-02
2.267918621512637e-01,3.132077464491300e+00,5.333026752008246e-02,-6.225991347807710e-01,3.008334234524854e-03,-6.539560229231801e-03
-5.113684736999800e-01,-8.163127054860149e-02,-7.146581821333323e-02,1.465111287044771e-02,-4.182930180545000e-01,3.312481888225671e-01
1.139990382014288e+00,-3.953632843420721e-01,-2.072699849440656e-02,3.420435372874142e-01,7.862280070973908e-01,2.614254974070409e-01
2.400838747603798e-01,1.070760059355732e+00,3.751045251188462e-02,-6.463738994289177e-01,-1.620243719114881e-02,-3.564458871457427e-02
3.097297834133963e+00,6.221148904029187e-02,6.595740997477224e-02,-6.331602476258677e-02,6.140589289601212e-01,-2.435660152550038e-02
-6.115649826623256e-02,-1.993558648381618e+00,-1.290740744135788e-01,6.528368433318272e-01,-1.819165318949813e-01,7.451221106329524e-02
8.165930640567084e-03,-5.910309413291298e-01,4.866337153570433e-02,3.956695498987324e-01,3.547201084573527e-01,-3.388842305187169e-01
-3.343810830755777e+00,1.188495596542259e+00,7.329417319229924e-02,-1.507066426576810e-01,-5.419187064365851e-01,-3.386026789575398e-03
-4.208984530390849e+00,5.013162969405632e-01,-3.402638902050738e-02,-4.100544745967542e-02,-5.377136525637382e-01,7.951267423820082e-04
-6.599974724953676e-01,-5.404880216704313e-01,-2.345007117154982e-02,4.079081224194439e-01,-3.602790669311589e-01,1.377905956567344e-02
1.949153785388923e+00,3.595870827872783e-01,-1.070633994239905e-01,-2.300224808668191e-01,6.302623722406908e-01,1.417922521442630e-01
2.968050389561069e-01,-1.752050872975457e-01,3.764031538479001e-02,-1.032774152339070e-01,4.800884306193566e-01,-3.173994484481501e-01
4.347519541726000e-01,4.496968880755259e-01,-3.744183014549789e-02,-5.022203757866818e-01,2.709602945369838e-01,-1.266008353954902e-01
-1.553845726915760e+00,2.585489275962173e+00,-1.161406196781868e-01,-4.808502216692900e-01,-3.649029546994613e-01,3.934678603804047e-02
-5.380223737791483e-01,7.618986848608521e-01,-1.029436801185158e-01,-4.076338909251610e-01,-5.654497672751179e-01,2.086043429825901e-01
-1.108683062051693e+00,6.168380281535293e-01,1.457413477815533e-02,-2.163733019159123e-01,-5.034072801656579e-01,-5.144559874665481e-02
1.443149551359193e+00,-3.500342885359256e+00,-1.265379794854487e-01,6.313287073123390e-01,3.787245120544021e-01,8.156670326551310e-03
-2.895965522294949e+00,-1.902225564882069e+00,5.996948631257376e-02,3.930105149519832e-01,-4.804931856311290e-01,-4.630775237719308e-02
-2.582288286955039e+00,-3.665742717449489e+00,1.500628272117117e-01,4.409705423709931e-01,-2.791242793439500e-01,-5.235153770651512e-03
