x,y,z,vx,vy,vz
-1.749083279012676e-01,-5.233830576956296e-01,2.547436708795127e-02,5.607835940395917e-01,-1.264099526179905e-01,1.818472648367322e-01
2.985518281485090e-01,-1.795679934046908e+00,-1.831877868494727e-02,5.966658061032520e-01,1.491200104409744e-01,-3.763726415523865e-02
7.365730981166675e-01,-7.149136094079744e-01,-6.124512302868794e-02,4.106181964805005e-01,7.091257033905443e-01,1.843749143485410e-01
-2.475713403125058e-02,-6.849321101527500e-01,6.064913859948581e-02,6.326317665059147e-01,2.348502702132902e-01,-2.636285225462300e-01
-3.906700054554330e-01,4.978379559630547e-01,-8.807464366286775e-02,-2.412966964644521e-01,-4.267788737851787e-01,2.308498141778536e-01
8.818752461168944e-01,-3.083513043357895e+00,-7.774622484155896e-02,5.650764350060169e-01,1.993753608945565e-01,3.054676376637884e-02
-9.733776865684569e-03,9.038134038982827e-01,9.624488572107637e-02,-5.413871723290588e-01,6.021103265382439e-02,-1.629910299731453e-01
-9.406247337543587e-01,1.706848340434971e+00,1.358852143644106e-01,-4.992321806882770e-01,-3.682057085758202e-01,-4.370481370268877e-02
-4.510621463905959e-02,1.061272364902623e+00,1.005470928173601e-01,-6.951257859615262e-01,-2.073972923814099e-01,-2.393621993252538e-01
-1.861704750338506e+00,5.558963597696844e-01,1.058985489785371e-01,-1.512732051509967e-01,-6.950789461523095e-01,-2.949470243550497e-02
3.322000230428738e-01,-9.866096573334836e-02,-1.039032256418369e-02,1.422544696406135e-01,7.968953834614705e-02,1.824070924561036e-01
1.137272490372157e+00,1.008436809134783e+00,8.232258489369687e-02,-4.611976677140340e-01,4.932005629872264e-01,-2.019329896078310e-01
-3.445020848408018e-01,-1.652634636388317e-01,-4.536917902083931e-02,1.255109773666012e-01,-3.749119111975694e-01,3.659399160773747e-01
-2.341852902150458e+00,4.201431420237454e-01,-9.267902385729949e-02,-9.712353373754003e-02,-7.690414990831089e-01,6.619961607428215e-02
-1.345404832645502e+00,2.111874861973420e-01,-1.223665857615517e-01,-8.672701134102735e-02,-6.180280620375951e-01,1.436325678567026e-01
7.587040270486933e-02,-1.242562218407329e+00,-4.609469277725126e-03,5.226879524800140e-01,2.475140811207474e-01,1.401610385899306e-02
-1.240663152424021e+00,8.489612445515653e-01,9.732384551241151e-02,-2.193411144369616e-01,-5.280257538092392e-01,-1.455814962314221e-01
2.370236788809305e+00,4.001596216093591e+00,8.972487295811842e-02,-4.461214600254713e-01,2.399005361719644e-01,-2.420044525871401e-03
2.099037176910561e+00,-1.154746302697870e+00,-6.536659672502457e-02,2.422370999209976e-01,5.840969561525758e-01,3.107665335298446e-02
1.200136861709913e+00,-4.103422548613125e-01,-2.640775027757342e-02,-1.814473781631088e-01,5.898710927974827e-01,2.731866647411065e-03
1.722455971949666e+00,1.280173677442867e+00,-1.012746976860850e-01,-3.990332568466370e-01,4.529705496166891e-01,2.788645899180561e-02
1.305381112546751e+00,-7.721148257553194e-01,4.167854919468117e-03,1.803017043597758e-01,5.687566311910857e-01,-1.052486566529373e-01
8.119229202640514e-01,-1.709400748784567e+00,-1.234356220435612e-01,5.573238768625920e-01,3.234584891772196e-01,5.100487519900197e-02
5.191721538694137e-01,-3.089609221956684e-01,-7.921048864731528e-02,2.326222133936104e-01,3.183470007284774e-01,1.166708741491899e-01
-1.275778241617882e-01,1.490835657121628e-01,-7.981218880698768e-02,-9.124199982124612e-02,-1.931015145785603e-01,3.462453682113661e-01
-1.445946660853054e+00,-2.510303683140468e+00,7.521272645257486e-02,5.244239325316601e-01,-2.650791945602039e-01,-1.616178934162575e-02
-1.063965546022435e+00,-1.894472752991051e+00,6.028810421882368e-02,5.891066678510695e-01,-2.560982471728719e-01,-1.016838458329055e-02
-5.993893728282396e-03,-5.532580374747572e-02,-5.773518193728107e-02,1.089557953485714e-01,8.717197988696002e-02,1.983794689759952e-01
2.587121632082250e-01,-1.754305792209581e+00,-1.089475920061043e-01,6.543956514855428e-01,9.446401042373419e-02,1.102089561491295e-01
-1.755454513904961e+00,-1.133671441387745e+00,-5.163291987026213e-02,3.970300050728081e-01,-5.015120845571717e-01,3.108781143240305e-02
1.298654349142232e+00,-9.558765544403977e-01,2.822037040544953e-02,1.901478015369919e-01,6.013918497032330e-01,-3.087082007217589e-02
-5.444957278150602e-01,3.001210382814843e-01,-8.332957621385358e-02,8.725466148528913e-02,-4.137838680753248e-01,2.888476343380090e-01
-3.160886751738325e-01,-2.178478267198423e+00,1.213051362304086e-01,5.681851224807449e-01,-5.495968596480180e-02,-1.088392992395568e-01
3.722611336925060e-01,9.421060252571342e-01,-1.016067814732226e-01,-4.371637770287857e-01,-5.561946896086369e-02,1.589620603012674e-01
5.897418037618294e-01,4.202280001430956e-02,9.265662834929089e-02,-5.702341552907206e-02,5.315382623780381e-01,-2.689271146913643e-01
-7.708326273204026e-01,-9.852697459334625e-01,-1.100134434975607e-01,4.732700252879348e-01,-2.898242643714488e-01,1.225592161280251e-01
-7.777774658213167e-03,-5.910491518978850e-01,5.992960773841212e-02,4.018284028608569e-01,2.113791724025019e-01,-1.970090737592147e-01
1.187614532827024e+00,1.492115964027670e+00,1.033651835492870e-01,-5.079333219435627e-01,3.955218312446642e-01,-6.613526190945462e-02
1.221233819568094e+00,2.028696284695887e-01,-1.220178921859130e-01,-5.574931719610529e-02,5.645687326781417e-01,1.348037712265201e-01
1.939959691684127e+00,-8.174128630397146e-01,-9.726096016281327e-02,1.785700293863405e-01,6.039424844649297e-01,3.302965819730652e-02
2.440961944208362e+00,1.869821762744559e+00,-4.686463991128296e-02,-3.982858122480126e-01,4.310650526830502e-01,5.856353069436460e-03
8.868420608208034e-01,2.093530825121035e+00,9.747450842065201e-02,-6.024437164316653e-01,2.103132399010547e-01,-2.058741701569282e-02
2.748275706243771e+00,-3.278714562436357e+00,1.180126492803629e-01,4.002392513371126e-01,3.626759617832435e-01,-2.675451532244524e-02
-1.296859095729142e+00,-9.552318283682447e-01,-4.915306246158577e-02,4.771293070185600e-01,-3.742107691260924e-01,-1.231752619327479e-02
3.906109788414717e-01,1.860333325967066e-01,8.089332083633416e-02,-2.296836668058993e-01,7.790123917820768e-02,-2.757557994858532e-01
-6.008514298314830e-02,1.325209164293639e+00,-8.257665270584771e-02,-5.790761745687083e-01,-9.245163119357999e-02,1.516117197661329e-01
-1.079309019800627e-01,1.725925566637553e-02,-5.952507493920597e-02,-4.559332567404838e-03,-3.995785500135598e-02,2.904889114648253e-01
1.125270917476643e+00,-2.293816324076756e+00,-9.443325404440743e-02,6.891776369712318e-01,5.026008913064641e-01,3.051439951464739e-03
2.361874127563411e+00,2.387395636663628e+00,-1.225255521282674e-01,-4.272888376992788e-01,3.865435757833123e-01,8.833052286356750e-03
-1.513346207718976e+00,1.232147047661213e+00,1.207718018094945e-01,-3.223064468901819e-01,-5.266991542782136e-01,-7.245931894152831e-02
2.578280906918600e-01,3.131672957040137e+00,5.364179573814488e-02,-6.188213474868617e-01,1.316838910816307e-02,-5.906419416415093e-03
-5.103111119917555e-01,-6.122464966735847e-02,-8.722480319820999e-02,-3.622450017397432e-02,-3.967146731212128e-01,2.988428321917364e-01
1.123681379581194e+00,-4.334464151176160e-01,-3.279376104697153e-02,3.147355786606137e-01,7.379999220364707e-01,2.199652387267603e-01
2.719173906447072e-01,1.070738615657492e+00,3.922501984702192e-02,-6.278091134647495e-01,1.635112689293074e-02,-3.268209947171034e-02
3.100171494851657e+00,3.155529576779575e-02,6.710882230514162e-02,-5.165429728806377e-02,6.121592211173991e-01,-2.169436346832950e-02
-9.365112992245729e-02,-1.985177363203324e+00,-1.325932275610855e-01,6.478467438693345e-01,-1.551935573333474e-01,6.587662607079640e-02
-1.082981269206174e-02,-6.093679062862715e-01,6.347661887907380e-02,3.783087822314373e-01,3.229575102452965e-01,-2.515384352507433e-01
-3.336052868381063e+00,1.215548804397151e+00,7.345451185152795e-02,-1.595968447250090e-01,-5.401753607248427e-01,-3.025491787300366e-03
-4.206790192848685e+00,5.281694702102180e-01,-3.406385131123892e-02,-4.676921792404179e-02,-5.363934420392665e-01,7.037575654592407e-04
-6.797458655321196e-01,-5.221071745103383e-01,-2.421031023794451e-02,3.827816766909671e-01,-3.744705886750208e-01,1.563665402133623e-02
1.960038152816560e+00,3.280790458620634e-01,-1.137320379029538e-01,-2.056888634518828e-01,6.300191243422265e-01,1.251371459203100e-01
3.037346196975716e-01,-2.009885476827058e-01,5.119528341555922e-02,-1.452810046028746e-01,5.641033751914120e-01,-2.205579506315136e-01
4.638411275465877e-01,4.358933679352824e-01,-2.775759099168114e-02,-5.951998423542961e-01,2.729637459076946e-01,-2.042383478154168e-01
-1.529624118290898e+00,2.603447762279747e+00,-1.179990370127227e-01,-4.879277890067671e-01,-3.534470460546821e-01,3.498880055184683e-02
-5.167182815608612e-01,7.894137303739239e-01,-1.125979784566813e-01,-4.334058175084310e-01,-5.184144271053721e-01,1.791146493410122e-01
-1.097408536954096e+00,6.418613553038780e-01,1.701948362496800e-02,-2.345344462049193e-01,-4.974357443399575e-01,-4.624868494493673e-02
1.412178238374165e+00,-3.518273891161316e+00,-1.269520671756997e-01,6.087030417861848e-01,3.414680756562574e-01,8.486850435596618e-03
-2.915262020324181e+00,-1.878219053585206e+00,6.210850807446756e-02,3.791424450803088e-01,-4.805635475337795e-01,-3.965255508667762e-02
-2.604248273265656e+00,-3.651669896055076e+00,1.503101455980709e-01,4.374126681699575e-01,-2.837788592715441e-01,-4.656966267833612e-03
1.812288543895336e-01,-6.889275470966121e-01,4.716237500772150e-02,3.151789278582022e-01,2.205304118888863e-01,-2.580711067539457e-01
2.212231467372749e+00,9.840328460031806e-01,2.601689023883885e-02,-2.933923246851516e-01,5.188465999287564e-01,-3.250149994945186e-03
-6.477521489067294e-01,1.346192099041279e+00,-2.287644279417020e-02,-4.884011433282970e-01,-3.421526526847121e-01,2.962390360570262e-02
5.659867560107943e-01,-1.310142231107507e+00,1.982772654606059e-02,5.580423882805206e-01,4.458032141425743e-01,-8.694691209458377e-02
1.001715933379112e+00,-1.189474586699271e+00,1.194220776002097e-01,4.744492739574503e-01,5.279080330869446e-01,-1.427000056613661e-01
1.036271481297217e+00,-4.238790526594201e-01,3.775339795850057e-02,1.960401710505791e-01,3.146572946192637e-01,-1.790763456829046e-01
-1.462986899844375e+00,2.357679285508549e+00,1.386650456374750e-01,-5.850149371641743e-01,-3.207023637457797e-01,-5.970580548782089e-02
2.785944995360488e-01,-2.426613363812486e-01,4.697863131483956e-02,7.867551559661311e-01,1.898645986152904e-01,-1.693155019822270e-01
-4.531409800663763e-01,-7.010502918506879e-01,6.000847511449109e-02,5.014816710175175e-01,-1.607429614950727e-01,-1.377573603407880e-01
-6.899266210619520e-01,2.182369380234639e+00,1.333174661436959e-01,-5.711353119584245e-01,-2.389443349872898e-01,-3.933187902949092e-02
4.711133574026660e-01,3.813387147549037e-01,-4.407894612404491e-02,-1.525872790098341e-01,6.087307596920435e-01,4.428088686162056e-01
5.684601042311265e-01,4.559369801798762e+00,-9.885105395366575e-02,-5.178296988592470e-01,4.744188111676584e-02,5.147035847051526e-03
-1.999316021566810e+00,-2.824871462345163e-01,-9.498662210804008e-02,1.422985880615912e-01,-5.858836178382090e-01,5.140682760389103e-02
-1.396668848811170e+00,2.537669194417262e-01,1.140960499917963e-01,2.422949839687563e-02,-5.691011988565393e-01,-1.218416992816478e-01
4.275135526957678e-01,-1.720853700592163e+00,-1.305913327623324e-01,5.643598228680149e-01,1.846971004556092e-01,9.394831016689739e-02
-8.991474509516125e-01,-4.038860335353294e-01,3.882849180671807e-02,2.121688591460848e-01,-4.925655914241338e-01,-1.098592672284302e-01
5.102557418207735e-01,-1.192235467317972e+00,1.724871726088423e-02,4.910872768979789e-01,2.428777763114376e-01,-8.274820778978183e-02
1.639707937718739e+00,-2.127195589091890e+00,-9.843750944294324e-02,4.378088995312657e-01,4.075980992466055e-01,2.306204368001013e-02
7.215058848311132e-02,3.222202402410710e-02,4.002238574821419e-02,2.165859168249208e-01,-1.138127858970696e-02,-1.637777808502088e-01
2.282753172774920e+00,3.896764452840487e-01,2.509931107776482e-02,-1.700122076570073e-01,5.923152757275645e-01,2.629056899743735e-03
-9.601013371032907e-01,-3.462223482277678e-01,1.420198427529865e-02,2.277116805819778e-01,-6.458601364708707e-01,-3.049701958324360e-02
-9.542001348028025e-01,-5.978880812987484e-01,-3.759016201846309e-02,3.016895819450756e-01,-3.853887910296064e-01,1.673241473853647e-01
3.179656143058500e+00,-4.029872374325497e-01,1.338628105746705e-01,3.007194876645960e-02,6.052815128180822e-01,-1.821401928241314e-02
2.239738258053650e-01,-1.203316797647484e+00,5.385235740847114e-02,6.245252815287043e-01,1.672978714384132e-01,-3.751009303031034e-02
-1.243281489932512e+00,2.647376097773445e+00,-8.764889101629168e-02,-5.130663762553674e-01,-2.792139581614078e-01,-4.195538818760574e-03
7.838747709102386e-01,2.239986723455897e+00,1.182080911319957e-01,-5.629430421700126e-01,1.382040107541544e-01,-4.911526059196137e-02
2.111795558867586e+00,-2.532714221999304e+00,-1.407734489627530e-02,4.244633352692799e-01,4.143666507987787e-01,5.321273207083257e-03
-1.064357866182831e+00,-5.276343890912518e-01,1.935123371534134e-02,3.627159796564444e-01,-4.931222293424393e-01,1.144348334589333e-01
-2.946293253550567e-01,-3.571913957807650e-01,-2.546254930056337e-02,6.098944041349476e-01,-2.208148718888849e-02,3.636536881876204e-01
-1.697560895784692e-02,-2.167041563008961e+00,-1.308251577492145e-01,6.337777722184513e-01,7.106432683788970e-02,5.236145943255899e-02
-2.451908259716846e-01,3.172320847211106e-01,7.365424601685105e-02,-2.756782341230508e-01,-2.667367742623430e-01,-3.754070257538981e-01
6.590965382651506e-01,1.473762080975903e-01,6.584501850737594e-02,-8.714568840146350e-02,6.184461537246442e-01,-1.194177233324548e-01
-1.903443363629605e+00,5.460368405020674e-01,-6.783992915923096e-02,-1.260315166489275e-01,-6.207019437076466e-01,9.195919757052637e-02
-3.483756821621431e-01,8.334254983140105e-01,-9.439899629626936e-02,-3.908551083480806e-01,-3.025931399855650e-01,1.607676935617738e-01
-7.332786082761275e-01,-1.188958932874429e+00,2.120930437209745e-02,5.060994803482689e-01,-1.983698209158173e-01,2.620871997878961e-02
-4.097898820764886e-01,5.190868696000108e-01,4.142959685284289e-02,-3.342795417718520e-01,-4.761680940937982e-01,-1.839557554331452e-01
1.700184014480143e-01,-1.796115667812545e+00,2.049582215320696e-02,6.879581234347831e-01,8.561088485565764e-02,-5.229018771017246e-02
1.667548691431263e+00,-1.233315405024922e+00,-4.227253006276698e-02,2.096231785197891e-01,6.668917073402889e-01,-2.313966544022675e-02
4.398084284777216e-02,1.423582932337185e-01,-1.230500193568900e-02,-1.193582406573145e-01,-1.610549341515171e-02,-2.208026072737697e-02
2.417218392613117e-01,-4.105388116427265e-01,-1.480027321088968e-02,4.807646785135050e-01,4.564750085510991e-02,4.828859948989583e-02
-4.027029351980229e+00,2.068690656554103e+00,-1.472511445327294e-01,-2.112643564033943e-01,-4.708191721950893e-01,3.790342762526370e-03
-3.322260748485303e+00,1.835984667334337e+00,4.348597581163785e-02,-2.334896107434359e-01,-4.893737825663025e-01,-2.465841219393794e-03
-2.607631692340354e-01,2.864055407530836e-02,-8.404496565180375e-02,-3.116750807354536e-02,-2.417894536730183e-01,3.425763348928180e-01
3.518182143170127e-01,-2.400079070235661e-01,-8.449785832493921e-03,5.605612808100117e-02,4.706532779859749e-01,2.001639495827766e-01
2.494401240627109e+00,-8.268667982726943e-01,-8.259885618345032e-02,1.979025336809636e-01,6.274374583899581e-01,2.467396356025074e-02
2.696302966208430e+00,-5.011468914321717e-01,-1.024712733924864e-01,6.441250779931423e-02,5.763475748544983e-01,2.694874891051691e-02
6.241861894297548e-01,1.408940503619583e-01,7.406029020233480e-02,-2.118874730376413e-01,5.942879009380118e-01,-6.852244856727381e-02
2.682289715832558e+00,1.317212364156071e+00,-2.642810447234955e-02,-3.031115103007989e-01,5.041011042649806e-01,9.199143155225867e-04
3.068622753634711e-01,1.239321179996360e+00,-1.170585329375452e-01,-6.276438310040522e-01,4.055575764913399e-02,1.143225833191548e-01
3.823075115656132e+00,-9.650627318483751e-01,6.757787051024101e-02,1.400143355127347e-01,5.535365110109529e-01,1.482356478847003e-03
-7.173923556861120e-02,8.512553862874995e-03,-9.732302302008677e-02,1.755518289132481e-01,-8.742806314095808e-02,1.743374607704788e-01
7.274716693408402e-01,-2.992844052753886e-01,-5.278219310367707e-02,1.991519951639175e-01,3.269733173320801e-01,4.871188635993083e-01
3.013773845946649e-02,1.594351129606302e+00,-6.698005788395532e-02,-6.503864105156129e-01,-4.289582368282051e-02,3.955646360111660e-02
-6.734386250967473e-01,-3.449561682697111e-01,9.812252656946864e-02,2.784936855233540e-01,-4.342399529719955e-01,-2.329863552118909e-01
-1.589093104873049e-02,-9.290310655190065e-01,2.658018977444151e-02,6.189572745284520e-01,3.852664858468040e-01,-1.017513509191537e-01
7.289250241713023e-01,1.280531352314735e+00,5.162878369843301e-02,-6.098392557738240e-01,2.110469397837723e-01,-4.224310835395928e-02
-3.046314126832680e-02,4.413299693547350e-01,4.297586994986375e-03,-2.663607604303049e-01,-8.664647276155303e-02,6.056423883309594e-02
-1.133939016416654e-01,2.413406865566183e-01,1.292131944207783e-03,-1.397349400472946e-01,-8.872389733310769e-02,1.090017600698682e-01
1.700301131708033e-01,5.038972275721650e-01,-3.349000591198452e-02,-2.750428596500765e-01,-1.277312019233173e-01,3.776304482370994e-01
1.150268622677153e+00,-2.255722150060093e+00,-9.928856515492626e-02,3.877957721019135e-01,1.192270956900460e-01,-8.922254992077600e-03
-3.877780030130209e+00,-1.210267936569203e+00,2.875270479949138e-02,2.002000772847465e-01,-5.112909871202312e-01,-1.576563963714690e-04
-1.264652996111510e+00,9.168765530822313e-01,-1.990916128723785e-02,-3.058237454247430e-01,-5.740402136578453e-01,1.416766760184707e-02
-1.324895425964712e+00,8.031340957484615e-01,-1.907890958774460e-02,-2.747869583495904e-01,-6.689242917423922e-01,6.825760089910349e-02
9.241831769458611e-01,-7.762349185103830e-01,1.653879354770333e-02,4.527243339986250e-01,6.278540262352961e-01,-1.701018918246269e-02
-6.467525492298458e-01,-5.295921356611858e-01,-1.072778843870371e-01,3.812931312961529e-01,-3.718079135165334e-01,2.248355208484658e-01
1.685724430687871e+00,-1.320810189916484e+00,1.316698653287116e-01,3.192505517791143e-01,5.248750187755432e-01,-7.327848769411427e-02
3.269141986799463e+00,1.553565070205912e+00,-2.074733700007572e-02,-2.607057173531892e-01,4.546073463292458e-01,4.176904370886098e-02
2.511710211997138e-01,6.846055459880559e-01,2.427443037276929e-02,-4.493578112874141e-01,6.457707951477012e-02,-8.824304856747540e-02
-2.933144839242589e-01,-3.764205407873520e-01,-5.110254863225256e-02,5.784024703253062e-01,-1.336384572472864e-01,2.445759309949753e-01
5.203511780837569e-01,4.200810490939468e-01,-5.537427326480399e-02,-5.388397632417243e-01,3.473486426038332e-01,5.292896889483544e-01
3.974924432230401e+00,-8.992742288900106e-01,1.268847917958055e-01,9.580151585772789e-02,5.181770948988117e-01,-2.520806302065185e-02
2.119970592281045e+00,1.511998347080758e+00,-3.919296431814018e-02,-3.934245767756376e-01,4.797855415596405e-01,2.146828893260432e-02
1.463462318285590e+00,1.648304775134218e+00,-1.257741241371576e-01,-4.942494647859719e-01,3.643992908519169e-01,3.344348681971479e-02
-1.320479243928329e+00,3.100389537652797e-01,1.089951739839257e-01,-1.635266151477822e-01,-5.973165718846084e-01,-1.428290930979109e-01
-1.842697905054135e+00,2.859294450614642e+00,-1.157844987949837e-01,-4.749528026482883e-01,-3.627689725311922e-01,2.231574619882456e-02
-7.189704103646418e-01,-1.542183636547517e-01,-1.194283084032642e-02,2.852136470866251e-01,-4.404428563827002e-01,1.290591816285597e-01
3.337638033921212e+00,1.465901394906724e+00,9.878876736356867e-02,-2.500671726001181e-01,5.483557655493807e-01,-5.098193706470363e-02
7.287943567208391e-01,-3.454071818115901e+00,1.450126889311152e-01,6.179954830201944e-01,1.284155101921964e-01,-1.610789876540166e-02
-2.774439783879526e-01,4.379127427581205e-01,-7.779003005383232e-02,-4.755587012608199e-01,-1.450960966155157e-01,1.824617775464731e-01
3.221141399568768e-04,-6.039580873580181e-01,4.757950683810944e-02,3.869848255165160e-01,-1.221134210123267e-01,-2.139870241899598e-01
-5.203322240222094e-01,-1.665756604804921e-01,-5.689412826088659e-02,2.900965636262186e-01,-2.796910202787678e-01,3.247130295608529e-01
9.875114880958946e-01,1.502418965797892e+00,4.393258136216205e-02,-5.439949388680237e-01,2.973061442194579e-01,-2.708689396157731e-03
-1.242977999614249e+00,-1.633486935067779e+00,-5.682271399307307e-02,5.544804372776226e-01,-3.458064278515151e-01,2.859728403323117e-02
3.957462274694917e-02,-1.138993944249411e+00,-5.175401131298144e-02,4.813865087598835e-01,1.272337965735724e-01,1.858877816156989e-01
-5.519994269340001e-03,1.867588227865530e+00,2.955387690925795e-02,-6.956290291420120e-01,1.608555405573245e-02,-1.280123585856611e-01
-1.483639448856208e-02,1.901536673532363e+00,-1.157939299130468e-01,-6.584422941096822e-01,-8.055213628437018e-02,1.274382788425334e-01
-1.233811451452308e+00,-9.251010637821185e-01,-1.105391009807419e-01,4.013571870895951e-01,-4.198093094737327e-01,1.366708607964635e-01
4.233296021792722e+00,-1.821090597239143e+00,1.379647713912796e-01,1.994204701331395e-01,4.831835554576756e-01,-3.680936438084566e-03
-2.408975077670337e+00,4.875097821844772e-01,1.083075955708363e-01,-5.328291618536093e-02,-6.315024488857529e-01,-5.234176409456850e-02
1.886299508596483e-01,2.026814031943468e+00,-2.016270022789690e-03,-6.867006987948557e-01,-1.504623361904606e-02,1.008842539851207e-02
-3.377427503356748e+00,-3.640527564574919e-01,8.690828588676408e-02,9.083972611966021e-02,-5.693667754818758e-01,-1.452697202576547e-02
2.993162972507701e+00,1.793830678417502e-01,-6.145911298447668e-02,-7.232394156456941e-02,5.985655651770274e-01,2.338424245227520e-02
-1.353214202497304e+00,-6.661173184470619e-01,9.590884440506087e-02,4.008584167429915e-01,-4.013783507377084e-01,6.809008076860634e-02
9.897687234301622e-01,-9.764795755688471e-01,-1.676730615476783e-02,5.429638529373152e-01,6.009174372525299e-01,2.770625060927051e-02
7.434977503759269e-01,-1.231499300214019e+00,6.961692335558278e-02,4.890489368803615e-01,4.152507972305601e-01,-7.466331042991679e-02
-2.305809899109128e-01,-1.242462311733462e+00,7.797006866591649e-02,6.886219112110687e-01,-5.105329088414910e-02,-8.550540656277843e-02
1.197126768565983e+00,-2.865560720900248e-01,-1.269520177109984e-02,-9.974687349841337e-02,4.500108828591309e-01,-7.163248812802997e-02
1.033683714390489e+00,-3.920084189130082e-01,3.325904221553106e-02,1.437947825680781e-01,4.235775255270009e-01,-1.439113621004514e-01
-3.976290136009682e-01,5.209532763995160e-02,3.274621391675962e-02,2.503916833206524e-01,-2.645440004722843e-01,-3.733791792746439e-01
6.031940350332030e-01,-7.014632831034948e-01,6.490042046661418e-02,4.551222501913956e-01,4.612708479429163e-01,-1.463060847923558e-01
3.648656721751687e-01,-9.987089411402716e-01,-1.692532753210555e-03,5.086553903823990e-01,3.134771497433448e-01,3.921315880637698e-02
-9.060543338413108e-01,4.715442917597102e-02,-2.970584390555780e-02,6.837851626966172e-02,-5.064338672602074e-01,7.640977122434006e-02
-2.495494233337107e-01,2.020755631360990e+00,-1.333860142170103e-01,-6.376001659538636e-01,-1.635390982732779e-01,7.719282609050582e-02
-2.838923844760262e-01,1.013436839797758e+00,-2.458270241115018e-02,-4.402072650329460e-01,-2.768962619668781e-01,4.328456478941746e-02
2.732922294475308e-01,-2.064573964994167e+00,1.698865294363334e-02,6.873304926656992e-01,1.321825926168913e-01,-9.137773564412451e-02
-1.351658624279995e+00,-6.699872745376241e-01,8.811846476574250e-02,3.270553578109570e-01,-5.541440316944378e-01,-2.701306729595039e-01
-2.374401947929775e-01,-5.333179571890034e-01,5.988110870216350e-02,6.401982011332729e-01,-2.000160339734595e-01,-3.393247718128904e-01
-2.669971579993815e+00,-1.213404901178767e+00,-1.122964588962312e-01,3.333369493741372e-01,-5.389265288616039e-01,9.883998815104424e-02
8.545844951158494e-01,-4.491394619281337e-01,6.868530948248872e-02,6.642103209785019e-02,5.815363564267642e-01,1.088637357050617e-03
3.229204982205455e+00,4.632073309438837e-01,-9.649625428063700e-02,7.796666417347805e-03,6.446658852141008e-01,5.969338098209022e-02
-7.587463062848034e-01,-1.575638698581778e+00,-9.620429170797570e-02,5.677870589133908e-01,-1.774951267889589e-01,5.240167275916270e-02
8.469514133442096e-01,-4.747987683775556e-01,2.293744172239758e-02,3.596965222630346e-01,6.334246263662393e-01,-3.499504138511449e-01
-2.213718687898278e+00,-2.422004360302908e+00,1.010776202229462e-01,4.566972009682570e-01,-3.626957280092536e-01,-1.225981193023293e-02
6.272589044859639e-02,-4.532052891536744e-01,-4.686646920499965e-02,3.052948397104281e-01,4.885051439200999e-02,2.590959346876452e-01
3.424954967632468e-01,-7.184161192272075e-01,-8.408516824280163e-02,4.110696864718683e-01,4.579607152227917e-01,2.046821214779721e-01
-1.790786284151981e+00,2.305861448084661e+00,8.826138550135584e-02,-4.428109746654321e-01,-3.786372673781648e-01,-1.600124605217659e-02
-3.663624203859789e-01,2.126029172020387e+00,-1.202108551358623e-01,-5.990215757957167e-01,-1.931774353853086e-01,3.907723783745117e-02
