x,y,z,vx,vy,vz
1.920428593695427e+00,-8.771106102700239e-01,-1.001573542578979e-01,2.118928668799702e-01,5.897938765831324e-01,2.486931881459825e-02
2.479897027009073e+00,1.825812301222601e+00,-4.737616733887996e-02,-3.803740822277093e-01,4.490057298018566e-01,4.377317375901079e-03
9.463817149385596e-01,2.071329944915262e+00,9.927349618354742e-02,-5.882652449831870e-01,2.337966682169882e-01,-1.539718832000842e-02
2.707959833313200e+00,-3.314459206063282e+00,1.203373257385174e-01,4.060623326730579e-01,3.521811943440963e-01,-1.980747030649902e-02
-1.342108769100103e+00,-9.153665677792943e-01,-4.817067260016275e-02,4.284042378142347e-01,-4.215471483656208e-01,-7.772304096039816e-03
4.095183953094243e-01,1.827430485092812e-01,1.003114917773833e-01,-1.459479763358732e-01,5.988790391496776e-02,-1.193969127178612e-01
-2.069799743646259e-03,1.332226127267302e+00,-9.576664278961695e-02,-5.810078820331843e-01,-4.855457391354521e-02,1.124695242689797e-01
-1.012407110091336e-01,2.291878125105885e-02,-9.032462784634131e-02,-1.334989661628831e-01,-7.028192201262944e-02,3.303808301509694e-01
1.058606076925566e+00,-2.338210897177113e+00,-9.428167472599779e-02,6.484547051452353e-01,3.977783430855298e-01,-3.107593509797769e-03
2.404095275646050e+00,2.348084275424121e+00,-1.233000194892764e-01,-4.170715658559422e-01,3.996184262771746e-01,6.650566101281229e-03
-1.479404531783914e+00,1.283666694543851e+00,1.270921364651793e-01,-3.561640649594672e-01,-5.035134918298083e-01,-5.402803463496534e-02
3.193264898856652e-01,3.129340936744809e+00,5.416620871895930e-02,-6.110825459306239e-01,3.346178753741734e-02,-4.555109136944326e-03
-5.058056780795928e-01,-2.306015142177864e-02,-1.137227641697521e-01,-3.473153489473772e-02,-3.771843276527817e-01,2.288213570107842e-01
1.093925043307012e+00,-5.027897914535637e-01,-5.091469245285013e-02,2.899135443976263e-01,6.540330424927546e-01,1.489694268419593e-01
3.329771382258848e-01,1.065977629059093e+00,4.215207893666781e-02,-5.941899823972405e-01,7.778515232198495e-02,-2.552276477529503e-02
3.104175383034949e+00,-2.946441049009707e-02,6.901091760010350e-02,-2.846693377846314e-02,6.081660950991374e-01,-1.633628140078361e-02
-1.580400880340133e-01,-1.971665917405420e+00,-1.382966038218950e-01,6.400171848793973e-01,-1.229305705840138e-01,4.850446220178512e-02
-4.901643703203316e-02,-6.319315925735393e-01,8.120197186737466e-02,3.913180243152804e-01,1.235458021949791e-01,-1.244290640292762e-01
-3.319207161984100e+00,1.269385171018363e+00,7.372060349555003e-02,-1.772873802175217e-01,-5.364839012947572e-01,-2.292337116582758e-03
-4.201536687720532e+00,5.816728226498181e-01,-3.412516828355203e-02,-5.830243277757399e-02,-5.336338343690169e-01,5.233539758653620e-04
-7.156334339417203e-01,-4.833378174387964e-01,-2.579357290596979e-02,3.357406006315428e-01,-3.999626749064296e-01,1.490889161812453e-02
1.978233272051279e+00,2.651110339737278e-01,-1.246141621177594e-01,-1.586745191426818e-01,6.292141570931847e-01,9.278962408418123e-02
3.159685353572993e-01,-2.642061335192915e-01,6.539642413027912e-02,-3.158721721743279e-02,6.039642419964928e-01,-9.903207210116775e-02
5.251727425460839e-01,4.099773330942467e-01,-8.325134784480137e-03,-6.132004002026726e-01,2.445418452394057e-01,-1.523005768831153e-01
-1.480140412936965e+00,2.637648564244456e+00,-1.210618713715771e-01,-5.015863958102341e-01,-3.305777535165269e-01,2.626494931219723e-02
-4.722175586987821e-01,8.352817799180309e-01,-1.278848280018400e-01,-4.531175563594317e-01,-4.072561071378777e-01,1.291279851125274e-01
-1.072154571725312e+00,6.909864763146261e-01,2.110391491205069e-02,-2.703722405394967e-01,-4.847960021536805e-01,-3.528509381723543e-02
1.353161249823638e+00,-3.549339053399522e+00,-1.278060141238749e-01,5.764538750725849e-01,2.854451347941307e-01,7.984730181668655e-03
-2.951839638358670e+00,-1.830023557480725e+00,6.547633621875470e-02,3.527718196725377e-01,-4.842213062357286e-01,-2.818819929506291e-02
-2.647630509723677e+00,-3.622828499788150e+00,1.507179067813086e-01,4.301997342963847e-01,-2.930295071872530e-01,-3.497217429167862e-03
1.458938552967193e-01,-7.079044518462333e-01,6.995140636952127e-02,3.805254615275861e-01,1.612950225939726e-01,-1.942280414905542e-01
2.240359629010523e+00,9.311999219705961e-01,2.629885122208895e-02,-2.690957014638820e-01,5.376133297182808e-01,-2.397351677360923e-03
-5.976419865208815e-01,1.378324492019713e+00,-2.549004301885702e-02,-5.132009681844973e-01,-3.003817775854564e-01,2.256814275707386e-02
5.097505996081257e-01,-1.350043512476351e+00,2.716776728644880e-02,5.663144081935128e-01,3.564500069991083e-01,-6.120633590246179e-02
9.535249635371402e-01,-1.239388970659856e+00,1.319176496370384e-01,4.889105638153242e-01,4.710229330764041e-01,-1.071808630538460e-01
1.017760249210853e+00,-4.474190360582534e-01,5.608862246465936e-02,1.814881759749265e-01,1.937931830978328e-01,-1.574669115713175e-01
-1.405201697477220e+00,2.389260960654097e+00,1.438173919488857e-01,-5.718397934164194e-01,-3.104387952683377e-01,-4.367263599135360e-02
2.123497795826736e-01,-2.568640920944459e-01,5.826037818937489e-02,5.564200966856847e-01,1.207174667981207e-01,-8.719910255724235e-02
-5.017318536452480e-01,-6.822776888405896e-01,7.174036795822809e-02,4.684870010763666e-01,-2.141994435263173e-01,-9.844415469191266e-02
-6.322409349042099e-01,2.204822912115162e+00,1.367567791829467e-01,-5.823392876208734e-01,-2.100965684697064e-01,-2.945329648211169e-02
4.866311720757176e-01,3.297982675151127e-01,-8.263995884624820e-02,-1.615818382066897e-01,4.650661139957890e-01,3.236092521095634e-01
6.200934579687429e-01,4.554141214977335e+00,-9.930020303703610e-02,-5.148128359724181e-01,5.712978209849195e-02,3.839693263261147e-03
-2.011919296130466e+00,-2.233238728412700e-01,-9.949101869702266e-02,1.097839342024605e-01,-5.970421679001282e-01,3.865593573272969e-02
-1.396042267150154e+00,3.109180598390286e-01,1.246874605903494e-01,-3.562483819359674e-02,-5.725083642849356e-01,-9.032963947763079e-02
3.703158507993552e-01,-1.737886200298557e+00,-1.388181456110483e-01,5.791002169437371e-01,1.558010324762271e-01,7.057541890886654e-02
-9.195463944251474e-01,-3.542714004636411e-01,4.850341744052714e-02,1.935182301580697e-01,-4.997221790168482e-01,-8.323794433285452e-02
4.597496320451069e-01,-1.215579990998042e+00,2.475102683191128e-02,5.166480625694452e-01,2.221968698967506e-01,-6.557504358545906e-02
1.594882881990136e+00,-2.167007389412430e+00,-1.004578881924877e-01,4.585340108295619e-01,3.885473661004394e-01,1.733404828165730e-02
5.491104484410102e-02,3.319012943554919e-02,5.387610862837285e-02,1.333570143783239e-01,-4.823495994895248e-03,-1.147330098978087e-01
2.298082909278091e+00,3.300023428619118e-01,2.487238567312147e-02,-1.367435145037761e-01,6.009376918007804e-01,1.912565132869310e-03
-9.808013010611986e-01,-2.833492954819872e-01,1.687339381083795e-02,1.859420335327370e-01,-6.132038163237944e-01,-2.283204507056062e-02
-9.836995329234327e-01,-5.571860020180999e-01,-5.210179384644015e-02,2.855452646952195e-01,-4.263554400590207e-01,1.233417010532726e-01
3.175545456060284e+00,-4.632147207464415e-01,1.354564939792658e-01,5.210915970748932e-02,5.991726847025964e-01,-1.365787391054576e-02
1.626406954989691e-01,-1.218105880291925e+00,5.735443586134598e-02,6.050852026640902e-01,1.272937996920128e-01,-3.151478004113239e-02
-1.191151317619603e+00,2.674586392803359e+00,-8.731771860867629e-02,-5.288263956708932e-01,-2.643889606192283e-01,-2.603285806908913e-03
8.403104940191052e-01,2.224568027550204e+00,1.224812509027002e-01,-5.652472674777927e-01,1.700553227208467e-01,-3.646285350970164e-02
2.068686316793576e+00,-2.573263645214919e+00,-1.454514716914819e-02,4.376427809120395e-01,3.965777305211863e-01,4.027541318651462e-03
-1.098013464485064e+00,-4.777395240288035e-01,1.024692211703591e-02,3.096607999307776e-01,-5.059211589314295e-01,7.360320569732330e-02
-3.472158732842881e-01,-3.554666019510644e-01,-6.646038893337898e-02,4.590083330990471e-01,-4.510232387789264e-02,3.926502670244883e-01
-8.026069305484386e-02,-2.172253322668660e+00,-1.354227678881366e-01,6.316569671803109e-01,3.334141149296876e-02,3.953049109869268e-02
-2.175855019920762e-01,3.415562633089178e-01,1.061525796595452e-01,-2.796035078277099e-01,-2.214564225322727e-01,-2.760208557791829e-01
6.610147648473641e-01,8.637219068612219e-02,7.578826764440728e-02,4.537855893683071e-02,5.867492235785774e-01,-8.454122898409677e-02
-1.889255363721354e+00,6.075963230986726e-01,-7.582478060836752e-02,-1.574117027911732e-01,-6.101564409890796e-01,6.799089468663450e-02
-3.074030403194625e-01,8.610926606994311e-01,-1.084428930746636e-01,-4.269323108724811e-01,-2.506138176649402e-01,1.201830727073797e-01
-7.834428767906755e-01,-1.166545792559896e+00,1.891687554389117e-02,4.961603204531814e-01,-2.490601305197289e-01,1.962172740383024e-02
-3.698768515032250e-01,5.650696785383151e-01,5.756025076329285e-02,-4.397991290472830e-01,-4.208627437503225e-01,-1.375516335940283e-01
1.021272060144783e-01,-1.803194320743549e+00,2.503104483090837e-02,6.701028908890835e-01,5.603251894357172e-02,-3.859297448348322e-02
1.642816414100441e+00,-1.296133075840264e+00,-4.076821588688405e-02,2.798093057129539e-01,5.957378570212878e-01,-9.358293222428366e-03
5.572617073531523e-02,1.424616091991422e-01,-1.053502394528871e-02,-1.181295197038199e-01,1.406144352025685e-02,-1.276540682570388e-02
1.962615166234390e-01,-4.171560486077193e-01,-1.906162045408792e-02,4.333353138467980e-01,7.526083082256219e-02,3.782543788362609e-02
-4.005330916286564e+00,2.115497434909565e+00,-1.475826248843744e-01,-2.226848016358585e-01,-4.652836630024300e-01,2.839623749418236e-03
-3.298097980257991e+00,1.884725728648069e+00,4.370141781281978e-02,-2.497320963949741e-01,-4.853863094230089e-01,-1.843963276568528e-03
-2.572214920234344e-01,5.270373488814663e-02,-1.138428320965556e-01,-4.320786695187618e-02,-2.388694054587901e-01,2.543654906148928e-01
3.391308701538965e-01,-2.823503988128631e-01,-2.376632783232344e-02,1.722694930360066e-01,3.798274061077735e-01,1.219179391799634e-01
2.474014639156317e+00,-8.888222821592031e-01,-8.475450284299686e-02,2.100422852371198e-01,6.116430668157995e-01,1.845589272436689e-02
2.688635256952696e+00,-5.590334345870894e-01,-1.048240235813249e-01,8.897524860123666e-02,5.810350924617796e-01,2.012956768972224e-02
6.464477778115326e-01,8.634803316879516e-02,7.825971216873769e-02,-2.375905960435376e-01,5.095526462311533e-01,-2.142788465556940e-02
2.711594553610015e+00,1.266070053433396e+00,-2.650896118759196e-02,-2.829411266007811e-01,5.185955833036968e-01,6.967319753016179e-04
3.684912573358234e-01,1.232596885874842e+00,-1.270910761580077e-01,-6.046135045406047e-01,9.329303681775331e-02,8.618818878981618e-02
3.808792638742349e+00,-1.020067574340852e+00,6.745198935026310e-02,1.457463485134033e-01,5.465306870209135e-01,1.048551649224323e-03
-9.128232175102745e-02,2.013099418848480e-02,-1.060256427009729e-01,1.985182137858822e-01,-1.527880472570864e-01,-1.623482003491531e-03
7.083961390913111e-01,-3.351691203968294e-01,-9.216549282329430e-02,1.961300078339748e-01,3.740370868221037e-01,3.204509724636666e-01
9.458317616552581e-02,1.596794465869240e+00,-7.040750317125999e-02,-6.384466515495875e-01,-5.877416766734563e-03,2.912487783392440e-02
-6.990888606990077e-01,-3.010703763707314e-01,1.186871152871761e-01,2.344621989114563e-01,-4.432797934832154e-01,-1.772805915337775e-01
-7.491519855363248e-02,-9.596561621240456e-01,3.183912017488771e-02,5.708282823447964e-01,2.186204631450204e-01,-3.548530717820769e-02
7.881882685326544e-01,1.257170124907798e+00,5.534724129667667e-02,-5.752226593333684e-01,2.556413387121330e-01,-3.203267196207656e-02
-2.226460277625711e-03,4.482496457896130e-01,-1.009527756077950e-03,-2.956516189742184e-01,-5.042783840241002e-02,4.551730669773234e-02
-9.827089550407569e-02,2.506458246328249e-01,-1.011082212893399e-02,-1.702959002142100e-01,-9.779332395178322e-02,9.755138086404365e-02
1.995118053824547e-01,5.102759873274413e-01,-6.470745024646414e-02,-3.075163983312010e-01,-1.254733711950511e-02,2.569834612910888e-01
1.107499980816382e+00,-2.270577463435508e+00,-9.633427583163039e-02,4.618483147724359e-01,1.787681891360101e-01,-3.078723964905390e-02
-3.896976551458509e+00,-1.158940306933352e+00,2.876614401577513e-02,1.837078440476905e-01,-5.152148373060162e-01,-1.122079552330540e-04
-1.232294476745508e+00,9.724720817641576e-01,-2.104941506809329e-02,-3.405119567980099e-01,-5.379524865687823e-01,9.081961364175700e-03
-1.296002899174417e+00,8.658622110219364e-01,-2.519460090714979e-02,-3.029031142966406e-01,-5.927473070278960e-01,5.177461369236719e-02
8.792545601455041e-01,-8.357918260482441e-01,2.299696704344082e-02,4.519194697754972e-01,5.717220789261802e-01,-1.075238988617170e-01
-6.828890355289908e-01,-4.911760108455550e-01,-1.268188145460889e-01,3.407942007317823e-01,-3.954396580605923e-01,1.666362697081091e-01
1.652239907728698e+00,-1.372319804642698e+00,1.380899547184014e-01,3.502170914618242e-01,5.052299204648424e-01,-5.509897015240994e-02
3.294639410311213e+00,1.507128846089631e+00,-2.435164616664603e-02,-2.491132693929974e-01,4.738401482025129e-01,3.054012571801695e-02
2.953231963372752e-01,6.755121630512360e-01,3.228224583833127e-02,-4.340572314124814e-01,1.170094496591925e-01,-7.025736032759332e-02
-3.458224751113637e-01,-3.532988484410218e-01,-6.428009225485813e-02,4.754557867356474e-01,-2.948214418575831e-01,4.941472182777156e-02
5.642238875896654e-01,3.855697009132175e-01,-9.954685898853900e-02,-3.765626037380367e-01,3.526506338286361e-01,3.611856243883351e-01
3.964688399180360e+00,-9.511639696694743e-01,1.290774052823016e-01,1.088781078972020e-01,5.195271528674231e-01,-1.869365386957354e-02
2.158279378471810e+00,1.463311151972097e+00,-4.104999259171228e-02,-3.726772224922184e-01,4.938499080591177e-01,1.575472252242871e-02
1.511978504216357e+00,1.610571730842022e+00,-1.287103383737704e-01,-4.759228976813263e-01,3.900971829690194e-01,2.524238512840952e-02
-1.303453166415592e+00,3.691830882783422e-01,1.215100062859551e-01,-1.779940911695372e-01,-5.849135967424148e-01,-1.073784241969230e-01
-1.794761355589081e+00,2.894538564561426e+00,-1.177371812224706e-01,-4.836980422107405e-01,-3.421091872949910e-01,1.673853718874709e-02
-7.422717112414950e-01,-1.089152315355431e-01,-2.446620526387960e-02,1.893079488753609e-01,-4.654357102008844e-01,1.076903313338542e-01
3.362028313302244e+00,1.411366006662111e+00,1.031727048553822e-01,-2.373670806371692e-01,5.428563406694404e-01,-3.703998924648028e-02
6.704988212818033e-01,-3.468097840683074e+00,1.464650181390241e-01,5.471476330281876e-01,1.527131424950240e-01,-1.296033899268732e-02
-2.318187721810737e-01,4.531075658338746e-01,-9.350463228998775e-02,-4.402128300310217e-01,-1.507436945698064e-01,1.344712154462872e-01
-4.379899661518155e-02,-5.883022432031060e-01,7.290053803556631e-02,4.627717098625654e-01,-1.464130568647395e-01,-2.553575565786026e-01
-5.464270854200378e-01,-1.361298884045602e-01,-9.124626640532736e-02,2.285289663471419e-01,-3.256108352442995e-01,3.372344437705602e-01
1.041005561040596e+00,1.471269433680690e+00,4.416384919918979e-02,-5.256434924064596e-01,3.255444343375559e-01,-1.939645555897483e-03
-1.297105977519048e+00,-1.597711733345343e+00,-5.933397409834403e-02,5.279890418546139e-01,-3.694998078160060e-01,2.159453792742646e-02
-1.032028269110288e-02,-1.149352190717029e+00,-6.794269839856690e-02,5.126685297216552e-01,7.844624731621948e-02,1.380587993351674e-01
6.264387627927655e-02,1.865597561430667e+00,4.011034266863550e-02,-6.699957374469491e-01,2.635232711290575e-02,-8.662543459675079e-02
5.055997431791065e-02,1.907508643278128e+00,-1.267758752137733e-01,-6.492705506219200e-01,-3.929852002649180e-02,9.299951722023116e-02
-1.272766469470847e+00,-8.815553995520927e-01,-1.223911368322115e-01,3.765229945558153e-01,-4.506464334400606e-01,1.008616401612795e-01
4.213070163662138e+00,-1.869138593695734e+00,1.382866906462304e-01,2.051502443998447e-01,4.777416469971873e-01,-2.757860654985620e-03
-2.401973256113686e+00,5.502116318175047e-01,1.128741425393474e-01,-8.660118759447002e-02,-6.224235431668589e-01,-3.905187127777222e-02
2.563818625453050e-01,2.026357992908715e+00,-2.882741137478951e-03,-6.682225956402810e-01,2.391675253415128e-02,7.315295121208656e-03
-3.385665323436617e+00,-3.069531003941386e-01,8.818210319392877e-02,7.390216774897736e-02,-5.725351054721137e-01,-1.094219981131716e-02
2.999351205873960e+00,1.194541678884729e-01,-6.350762700035294e-02,-5.139772278112045e-02,5.998617831670615e-01,1.757819829422960e-02
-1.390128130054550e+00,-6.246017592849152e-01,8.799335767662662e-02,3.356466912803383e-01,-4.430355143694319e-01,5.875812186882867e-02
9.362645518175586e-01,-1.032622621634168e+00,-1.915883287711702e-02,5.275413514899233e-01,5.249385580550422e-01,2.063493340760281e-02
6.935000088647149e-01,-1.270567315553484e+00,7.618544452865536e-02,5.099749556473094e-01,3.661177115740653e-01,-5.652214816081054e-02
-2.975447491672226e-01,-1.235252392358083e+00,8.550977865423848e-02,6.507202370913709e-01,-9.306363040002218e-02,-6.505264447467723e-02
1.202327191286552e+00,-3.333708730421864e-01,-6.132231957849467e-03,-7.728989387027512e-03,4.830316185917847e-01,-5.735077378729702e-02
1.020435722616837e+00,-4.396567100372247e-01,5.134613867298890e-02,1.438559319648463e-01,5.427517794768599e-01,-1.965567817035257e-01
-4.198405339825978e-01,7.869984200030919e-02,6.495225168390807e-02,1.691324871521201e-01,-2.886621460130736e-01,-2.658522790974664e-01
5.576242718856472e-01,-7.445529611658045e-01,7.771237732252884e-02,4.568101562029447e-01,4.012826180047235e-01,-1.097474960275284e-01
3.132173164364625e-01,-1.026994777511474e+00,-5.253272115361749e-03,5.229757464746936e-01,2.526184102563514e-01,3.137865500861242e-02
-9.102419074080755e-01,9.789724455457795e-02,-3.643363253587328e-02,1.559831365842968e-02,-5.076580032534681e-01,5.791389468583402e-02
-1.858639627768037e-01,2.035001826657068e+00,-1.401309007395950e-01,-6.358012065220046e-01,-1.216077909040482e-01,5.773769146062243e-02
-2.381329603373354e-01,1.038141352645066e+00,-2.834027440359678e-02,-4.733538617360440e-01,-2.174778166162139e-01,3.194427074324926e-02
2.055144688670248e-01,-2.076166249491433e+00,2.482169528311958e-02,6.691570214860133e-01,9.969581070242127e-02,-6.602284296624229e-02
-1.383119697926892e+00,-6.132143900611488e-01,1.135509545109743e-01,3.028583049409358e-01,-5.663262084063171e-01,-2.078524148668216e-01
-2.952579497708673e-01,-5.112887535818600e-01,8.922890956709091e-02,5.266898075776388e-01,-2.358481095957141e-01,-2.482917286954311e-01
-2.699035255606074e+00,-1.159957175070658e+00,-1.188847335804446e-01,2.476103243193563e-01,-5.295414710854512e-01,3.255571150238205e-02
8.403677732512727e-01,-5.098979512512460e-01,5.738415234199706e-02,2.365902464821574e-01,6.259697868991194e-01,1.982011129342505e-01
3.230397870792894e+00,4.003863878919837e-01,-1.013768531812054e-01,-2.462695877860552e-02,6.165299364645506e-01,3.955541983761475e-02
-8.150236522123142e-01,-1.555706209063877e+00,-1.008369071760819e-01,5.571319281966395e-01,-2.206207765353136e-01,4.005910575362900e-02
8.079724365752992e-01,-5.282771275634788e-01,6.312007044559814e-02,3.730138454738265e-01,4.555526243168305e-01,-3.743416814938041e-01
-2.258748599084103e+00,-2.384931348412310e+00,1.021510679038218e-01,4.438364814197284e-01,-3.787098069177581e-01,-9.205445659579245e-03
2.951602862942152e-02,-4.595607745860925e-01,-6.561832000872539e-02,3.489311941487579e-01,6.920024240048236e-02,1.177819970739369e-01
2.997155726141035e-01,-7.592567516313650e-01,-1.018699508622657e-01,4.414132039707836e-01,3.601815995989323e-01,1.513839381310849e-01
-1.745667015265001e+00,2.343161260704343e+00,8.966853302085476e-02,-4.594144150631926e-01,-3.672438720938723e-01,-1.212101875402282e-02
-3.060583327409496e-01,2.143322454942448e+00,-1.236268990071342e-01,-6.067405563493767e-01,-1.528683782529724e-01,2.925994615493704e-02
